Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Yeachan-Heo/oh-my-claudecode,https://github.com/Yeachan-Heo/oh-my-claudecode,Teams-first Multi-agent orchestration for Claude Code,TypeScript,12405,829,576 stars today,Yeachan-Heo; claude; shaun0927; AlexU-A; junhoyeo
2,virattt/dexter,https://github.com/virattt/dexter,An autonomous agent for deep financial research,TypeScript,18872,2326,269 stars today,virattt; MkDev11; cursoragent; gupta-8; sjhddh
3,twentyhq/twenty,https://github.com/twentyhq/twenty,"Building a modern alternative to Salesforce, powered by the community.",TypeScript,41169,5494,198 stars today,charlesBochet; github-actions; FelixMalfait; lucasbordeau; Weiko
4,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,7261,952,779 stars today,wass08; Aymericr; claude; anton-pascal; frankagathos
5,letta-ai/claude-subconscious,https://github.com/letta-ai/claude-subconscious,Give Claude Code a subconscious,TypeScript,1744,127,446 stars today,cpfiffer; letta-code; scrossle; claude; cpacker
6,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, distributed swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,26866,2907,"1,106 stars today",ruvnet; claude; alexx-ftw; lanemc; tommy-ca
7,playcanvas/supersplat,https://github.com/playcanvas/supersplat,3D Gaussian Splat Editor,TypeScript,3995,474,24 stars today,slimbuck; willeastcott; renovate; simonbethke; cursoragent
8,Dokploy/dokploy,https://github.com/Dokploy/dokploy,"Open Source Alternative to Vercel, Netlify and Heroku.",TypeScript,32144,2238,139 stars today,Siumauricio; autofix-ci; DJKnaeckebrot; lorenzomigliorero; drudge
9,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,TypeScript,98727,6634,547 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; amplitudesxd
10,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",TypeScript,19522,1825,524 stars today,Dhravya; MaheshtheDev; yxshv; CodeTorso; Kinfe123
11,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,49616,3399,4 stars today,brian-mann; chrisbreiding; jennifer-shehane; renovate-bot; flotwig
12,modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,Model Context Protocol Servers,TypeScript,82197,10086,149 stars today,olaservo; tadasant; dsp-ant; jspahrsummers; cliffhall
